   3.034324      -4.054562      -5.408822    
  -6.660011      0.2989801      -4.422862    
  -5.356101       2.375773      0.6469036    
   3.039497      -1.689998      -1.522293    
  -4.214445       4.699562       3.666366    
   4.040358       8.549146      -3.240139    
   6.108607       5.481148       4.893016    
   9.303061     -0.6996084     -0.6666961    
  0.3714615       5.867924      -4.602536    
  -6.415427      -7.131101       2.448866    
   3.498173       2.582057      -2.767348    
  -4.401822       4.278624      -5.440988    
  -8.742501      -2.981795      -2.378114    
  -2.979927       3.440523      -3.846223    
  -2.450448      -5.215344       2.095591    
   6.744512      -3.298406      0.7194576    
   1.387343      -7.066556      -2.556116    
 -0.2951911       7.360600       5.590332    
  -3.749509       3.748849      -6.998094    
   2.659100     -0.1511568      0.5323380    
   3.303213     -0.6551701      -9.325717    
  1.9423639E-02  -4.272940       5.806759    
  -5.621848       6.213350      -4.209253    
  -2.491932       7.465047       3.306621    
  -6.185046      -2.285040      -5.794627    
 -0.9355837      -7.678996       2.837740    
   1.150706      -5.273207     -0.3556439    
  -5.619775     -5.1209971E-02   2.095533    
   2.339746       5.578991      0.4062642    
   3.899856      -2.621571       3.399729    
  -7.062182       4.155744      -4.361988    
  -1.996175      0.1114887      -9.108651    
   4.290324      -2.825602      -3.158587    
   5.463888       1.352028      -6.215661    
   3.303676      -2.494063       8.870761    
  0.1474080     -1.8436797E-02  -2.698781    
   8.123479      -1.963573      -1.486656    
   7.712161      0.6183298       5.736055    
 -0.4860013       3.931521      -4.951602    
  -6.453454       7.118612     -0.3681548    
  -2.728286      -5.937405      -7.498157    
   2.184355       5.248094       4.303778    
   7.674534      0.5716304       6.320609    
   9.734179      -1.196847      0.1582734    
  -8.000981      -1.650530       2.333254    
  -2.622380       2.426135       3.864946    
   4.039901      -7.858881     -0.8832666    
   7.264343       2.521311      -2.639483    
  0.2959702      -5.388692      -1.318429    
 -0.5492782      -8.741033      -4.147633    
  -5.139499      -1.743627      -4.565279    
   2.815530      -6.152118       5.415071    
   1.954750       1.827365     -0.8861045    
   6.091716      -1.347810       3.745544    
 -0.2674242       1.343057      -7.738157    
  0.1821518       4.203741      -8.991784    
   2.219961       6.200767      -3.521966    
   6.641752       5.010916      -2.234336    
   5.131000     -0.5056144      0.4667389    
  -4.548423       5.133118      -3.079426    
  0.3894010       5.742059       1.058091    
   1.374412       4.602856       7.492486    
 -0.5307010       2.384260      0.8579059    
  -2.345134      -9.159580      0.1052599    
 -0.9553691       4.746104      -4.091104    
   5.228739      -5.299214      -4.202789    
   4.007811      -2.090655       2.225076    
  -4.686156       6.629872      -5.759286    
   6.634905       2.842082       5.612180    
  0.8818144      -2.360377       2.518696    
  -3.365058       6.669960       4.437064    
  -2.556798       9.340877      -2.262605    
   6.761316       1.714862      -3.737189    
  0.4160587      -2.464605      0.1074586    
  -2.711213       4.662346      -8.037814    
  -4.877164       1.273078      -4.397522    
   2.173073      0.8320364      0.7908816    
  -3.411429       2.639775      -1.373765    
  -3.438501       5.488353      -5.546104    
  -5.516281       3.419325       1.879438    
  -4.671627      -5.877692       1.816659    
   3.494224      -4.400929      -2.686783    
  -4.842779     -0.3021879      -2.531875    
  7.6730222E-02  -1.084010      -6.452538    
  -1.369483      -2.570346      -1.321965    
 -0.3880510       4.451700      0.3478849    
   6.246417       1.081791      -3.161408    
   5.915999       4.937670      -3.248820    
 -0.1902618      -1.265708      -7.971477    
   4.800658      -5.567314       5.410602    
  0.1792726       3.269235       4.755898    
   6.436329       3.410228      -6.394232    
  -7.577077       5.712367      -1.092537    
   1.869674      -8.204124      -5.399134    
  -3.090607      -8.487886      -1.095933    
 -0.5065089       2.217426       9.292554    
  -4.220305      -1.446108      -3.483364    
   7.524074       2.203537     -0.5776356    
  0.5608333      -4.303592      -2.935502    
   2.813323       4.624521      0.3366936    
   4.260649       6.220137       3.192509    
   2.037098       5.473763       5.919262    
   2.608417       2.827501      -7.960374    
  -6.940285       5.178195       2.145856    
  0.3273281     -0.9309093      0.1739678    
   6.418307       1.779769       6.878950    
   2.674835      -2.800291       7.307516    
  -1.408808       6.864418      0.1425124    
  -1.388880      -6.013070     -0.6158350    
  -8.035790      -2.021633      -4.975051    
   5.215845      -4.959079      -4.788036    
  -3.765922       1.515151       7.407856    
   1.858564     -0.3123351      0.8245997    
  -3.709512      -7.164964       5.647249    
   7.797197      6.7266285E-02   2.279596    
 -0.1266433      -9.352198       1.487412    
  -2.073378      0.7547731     -0.5184491    
   7.489872      -3.013122      -3.291077    
  -5.911223      -6.663155      0.8651090    
   2.868470      -5.210155       1.237316    
   1.187469      -4.288807      -2.651572    
   3.962204       4.636187     -0.3431229    
   1.457743      -3.681170       3.935145    
   5.979629      -1.672380       1.135437    
   1.115316      -6.552378      -6.011241    
  -2.726785      -7.444947      -1.810132    
  -4.743305      -1.514763       6.811638    
   2.964347      -4.478050       3.906856    
  -2.519559      -2.083182      -8.028969    
   3.207284       3.769285       5.490427    
  -1.498499      -5.794926     -0.2757425    
   4.074891      -4.735505       5.082627    
  0.7516310     -1.9940420E-03   6.757387    
  -7.918753      -2.242581       4.911501    
  -7.487486       4.036384      -3.316343    
   7.857933      -2.856997      0.9006459    
   1.479727      0.8992694      -5.220081    
  0.8412396       2.931837      -4.366590    
  -1.337278      -3.901582       4.427491    
  -1.054765      3.8318738E-02   9.866643    
   2.952733       2.270154      -5.056150    
  -4.081179      -3.867061       7.264918    
 -0.7307438      -1.912983      -6.631560    
 -0.5658633       3.249654      -8.790529    
   5.129976     -0.6184013       4.946962    
   5.909128       5.790944       5.190720    
   3.695978       3.732982      -4.857164    
   9.667556      -2.389582      0.3984350    
  -5.189085      -6.742001      -4.997041    
 -0.7257383      -5.640435      -6.620950    
 -6.6250794E-02  -8.842080     -0.6088669    
  0.1891949       1.188698       9.308049    
   6.867406       2.172084      -1.917979    
  -5.801241      -3.289662       5.619005    
  -1.673531       8.760591       4.223313    
  0.7757472       8.922981      -3.389848    
   1.375158       2.389344       5.003249    
   4.854707       3.376673      0.8767648    
   3.882830      -1.456217       4.570173    
  -3.536912      0.1641900       5.979170    
   5.597458       5.366603      -4.295833    
  -3.213775      -7.447141      0.8032475    
  0.4894534      -4.709415      -8.135170    
   8.249990     -1.5616165E-02   1.601317    
   3.734913       3.205223       1.433940    
  -5.130977       3.525537       5.904584    
  -4.024968      -3.442427      -2.113172    
 -0.8787708      -4.310988       4.442837    
   4.233446       4.328108       7.137476    
  4.2846449E-02   1.506487      -6.416551    
  0.2523334       2.662910       7.411146    
  -1.515933      -6.795209       3.252366    
  -6.837461      -2.806233      -1.692479    
  -5.877898      6.8846412E-02  -3.802895    
   2.951893       6.426295      -3.006917    
   7.043988       2.725145      0.9630178    
   2.251847       6.736286      0.9918805    
   5.851139       2.409180       3.714114    
   8.339538       4.904133     -0.3822405    
   4.235538       1.314456       5.852648    
  -5.671786      -1.798328      -1.782121    
  -3.915344      -4.045876      0.8320733    
   2.480224      -3.662095     -0.3291250    
   2.784234      -5.287162       4.408675    
  -5.772485      -7.651451       2.417116    
   4.106163       7.706254      0.9541267    
 -0.1323207      -6.634465       2.412834    
   4.326819       4.751686     -0.7937692    
   7.398977       1.246107       5.455557    
  0.4468978     -0.9228672       5.719966    
   7.401472       6.409784      0.6280060    
   2.384037      -3.125585      -3.752341    
   1.766999       5.540515       3.336629    
  -3.858028      -4.037514       3.103692    
  -3.120522      -4.216965      -5.767999    
   5.663271      -5.307054      -5.678765    
 -0.4944978      -2.516173      -5.411356    
  -1.168886      -1.545605      -4.392403    
 -0.3086956       1.860241       8.132540    
  -7.654945      -4.171072       3.195922    
   1.132073       2.463763     -0.9796568    
  -5.301620      -3.316352      -2.089484    
 -0.1419296      -2.707034       2.932812    
   2.766028     -0.1611283       7.439560    
  7.8575224E-02  -1.380047     -0.6007380    
  -5.349901      -2.636162       2.135276    
  -9.243181      -3.736234      0.2059206    
 -0.2432088       4.731799       7.013906    
 -0.9623694      -5.983881      -4.873576    
   4.406054       2.238200       8.666715    
  -4.860660      -7.879421       1.640725    
  -4.815667      -4.107861      0.2148562    
   2.104300       8.370547       1.749876    
   5.995327      -7.598292      0.4713701    
  -1.885583      -9.525313     -0.2991426    
  -2.272591       2.229631       5.781849    
  -6.206049      -1.360372     -0.5151574    
  -2.751030       1.438689      0.4891224    
  -4.819417       4.105114       5.903467    
  -2.299647      -8.105442     -0.6767760    
  -3.017792      -1.670254      -3.474244    
   7.865475       1.703881      0.3950783    
   6.618923       2.445752      -5.829993    
  -1.915231       4.851094      -2.903986    
  -2.087903       2.543512      -3.581065    
  -5.008636       6.136728       5.573397    
   3.582012      -2.446302      -1.383026    
   2.892776      -4.869650      -7.174995    
  -7.974129     -0.2062069      7.1575835E-02
   7.466015       4.858119       2.136703    
   4.330925      -7.731948      -4.058134    
   3.629031      -8.387235      -1.655278    
  0.7078571     -0.2965896      -8.926837    
  -5.303463      -5.897520      -3.905412    
  -3.296444      -7.494555      -5.018549    
   8.650114     -0.9330261       3.864076    
   4.041958       1.799084      -1.248370    
  -5.154932       2.075500      0.4030071    
  0.7200122      -9.176251       1.322822    
   6.249166      -4.470022       4.519850    
   1.001458     -0.3437534       3.844215    
   6.674589       3.765855       1.817884    
  -3.810568       4.962475       4.704038    
   4.055642      -1.717372      -6.139035    
   2.313590      -2.212370      -8.483300    
   4.529688       2.457849      -3.741369    
  -1.259087       2.134754      0.8718440    
   6.055621      -4.805110       1.896302    
 -0.4156567      -6.378760      7.1712136E-02
 -0.7668715      -7.930341      -3.012852    
   7.378325      -5.215903      -3.032584    
   2.050499       2.485018      -5.620997    
   6.944880      5.5431694E-02  0.3592466    
   1.847844      -1.613360      -5.631481    
   3.015089       7.169419       2.676277    
   5.875422      -3.521622      -2.411236    
  0.7892848       1.390581      -7.271216    
  -4.930374      0.8015987     -8.3888873E-02
   1.883344      -5.042400      0.1425512    
   5.398954      -1.351172       8.259215    
  -8.299556       3.154802      0.3402897    
   1.847067       1.678674       1.505846    
  -1.166238     -0.8183127      0.7732834    
 -0.4790086       3.133821      0.1402932    
   1.437506      -1.760732       3.609550    
  -4.192371      -1.935106       6.897657    
   7.474678     -0.5158858      -4.073166    
   2.913378     -0.8214551       5.945487    
   4.242146     -0.7814291       8.446137    
   6.960242       3.628118      0.5352116    
  -1.648301      -8.482006       3.255750    
  -3.546442       8.256642     -0.3298833    
  -7.948567      0.9582525      -5.457496    
   1.369025      -1.382235       1.926343    
  -3.521699      -5.023027       4.654200    
  -7.858091      0.7058827       4.915311    
   1.967043      -3.396295       4.657858    
   2.667191       3.976882      -6.011359    
  -3.276222      -2.495283       3.989722    
   2.503042       2.379176      -9.124661    
 -3.5530183E-02  -3.789163      -3.981975    
   1.775187       8.721993       4.107965    
  -3.254091      -3.228602      -7.449477    
 -0.6707922     -0.4756405       8.737863    
  -4.248203     -0.8661121      -8.317690    
  -6.819642      0.2666461      -2.513185    
  2.1363538E-02   1.662332       4.611295    
   4.895860      0.8976522      -4.115483    
   3.084055       5.967925      -6.047431    
  -9.181565      0.2807652      -1.187116    
  -6.251812       2.865103       3.942818    
   5.151427      0.5447018       1.917138    
   5.535366      -1.150407      0.5670416    
  -2.651173      -5.345798      0.9600355    
   2.500174      -4.566844      -3.536854    
   1.059186       2.749198      -4.583466    
   1.740467      -1.550178      -8.976335    
   2.659304      -6.506633      -5.410683    
  0.5725433       6.968576      -1.990301    
   8.417445      0.2833968      -3.909402    
  -2.952298      -2.111301      -4.815039    
   3.517175       2.736815       5.929917    
  -4.150979      -5.736479       4.341662    
  -8.565863      -4.432179      0.5753687    
   8.980813     -6.8843409E-02   1.593702    
   6.032942       3.079529       4.695242    
   4.194773      -3.306212      0.4457174    
   7.051421      -4.159423      -2.363097    
   2.294832       3.259009      -5.903780    
 -0.5012978      -9.757128       1.686168    
   2.650990      -1.645520      9.1985404E-02
  -5.197077     -0.6592510      -8.120464    
  -1.965564      -6.547480      -5.893968    
  -4.567677      0.9357578       7.424500    
  -9.051979      -3.838700      -1.686231    
   3.161291      -7.503056       1.913520    
  -6.872776      -1.561342       2.487070    
  -2.365342       8.173537      -4.764307    
  -7.530284       1.461777       3.143214    
  -3.994008       3.417688      -1.039416    
   3.454160      0.1614030       4.594243    
  -7.385880     -0.4287061      -1.082677    
   8.380674      -1.521115      -2.375946    
   7.819252      -3.912223      -4.647882    
 -0.1435799       3.273394       2.330460    
  -7.616731      -1.418657      -4.225236    
   3.398347       7.292725      -2.075750    
  -3.524599      -7.116460       3.150141    
  0.1177951       6.476510       4.619452    
  -2.972250      -6.861191      -1.454820    
   8.605507      -1.941075     -2.7628545E-02
   4.894753      -2.846037      -1.367471    
   9.161013       1.395655       1.572664    
  -3.505948      0.3285355       9.002587    
  -2.151335      -3.083758       3.412063    
  4.0147502E-02   3.640356       6.411309    
  4.2827614E-02   8.334430      -2.221832    
  -2.899491      -2.610230       3.251200    
   1.501525       5.708507      -4.479218    
   3.521011      -2.524457       1.457958    
  -4.039623     -4.0079020E-03  -1.543432    
 -0.7868278      -4.614677       8.462275    
   6.315176       2.566976      -1.257373    
  -3.195985       1.445597     -0.5813516    
  0.2572676      -1.841413      -4.231124    
   4.727204     -0.1055021      -2.353075    
   3.241869      0.3129658       6.043409    
  0.1885665      -7.208458      -6.403581    
  -6.170882      -1.703965       2.844789    
  -3.795192       1.429198       5.879124    
   1.511292     -0.7170981      -9.808576    
  -3.231350       3.037828       6.665521    
   5.532568       5.644346       6.115981    
   6.418203       4.374554      -4.739301    
   4.078944      -2.554885       6.953761    
  -8.817555     -0.2868619      -4.303310    
  -5.211430       1.399999      -2.061783    
   2.914816       6.724311      -1.254914    
   3.720029     -0.5715709      -7.156407    
  -3.359658       1.054087       6.930703    
   2.475921     -0.5410607       5.295078    
   3.157223       5.120512      -6.614370    
  -1.540937       7.323895      -2.506736    
  -1.183259       1.099725       4.163596    
   5.406971      -5.379558      -3.915194    
  -5.043981       4.693539       4.605353    
   5.161760      8.6623304E-02  -6.097483    
  -1.512556       3.572402      -5.511238    
   2.296804      -2.773871       5.862163    
 -0.4246168      -2.415807       1.875710    
   4.513625     -0.4630111      -2.886709    
   6.336970       2.336952       3.378648    
  -2.764699       4.267889       1.135172    
  -3.734513      -4.856459       4.905115    
  -6.345966       5.083114      0.1444255    
  -4.349005       2.017586      -1.193821    
   2.896694       6.570940       4.500946    
   4.330418      0.2801341       1.083011    
   9.154688      -1.897342      -1.360538    
   1.224698       2.928526       4.090188    
  0.3842897      -2.873425      -5.134315    
  0.3225811      -8.646129      -1.241217    
  -1.518086      -8.641225       3.854010    
  -3.171047       1.353928      -2.906793    
  -5.947271      -2.845553       1.751350    
  2.8801896E-02  -3.092843       2.355274    
  -5.428615     -0.4322848       5.602098    
  0.6069878      -2.750091      0.9416678    
  -1.635583      -6.628663     -0.3338612    
  -2.724690      -8.164425     -0.1903386    
  -3.849285       1.860125       4.461769    
   5.184209     -1.9807514E-02  -6.640043    
   3.304916       8.444035      -3.590217    
  -1.353941      -3.930486       6.005152    
   4.812826       2.304565       7.305263    
 -0.8476823       2.541897       5.376042    
  -5.298221      -6.969151      -2.380343    
  -2.318207       2.424329       3.084440    
   2.468932      -6.433992       4.788064    
   2.265600       4.046550       1.398296    
 -0.3524843      5.7257663E-02  -6.424024    
   2.581819      0.7548358      -6.714736    
   1.376539       4.383601      -6.656540    
  -8.877315       3.875763      0.3928619    
  -1.909365       2.315669      -6.191344    
   3.280540     -0.1686743       8.517690    
 -0.1374270      0.9674519       2.728799    
   1.194621       8.114463       3.895514    
  -5.365025      -3.356331      -4.107533    
 -0.8421491       1.647731       7.826256    
 -0.3808350       5.325972      -4.810816    
   2.005599      -3.063860       8.260366    
  -3.157497     -0.7398044      -4.039997    
  -3.717621       3.461196     -0.1299024    
   2.212790      -6.731961      -6.561871    
   2.292089       7.117113      0.2763299    
  0.4803124      -1.490215      -9.746932    
  -7.122535       5.109517      -4.103203    
  -6.718229      -3.673514       4.892972    
  -2.660892      0.1241218       7.224113    
 -0.3266306       5.445064      -3.230783    
   5.918919      -1.287714      -1.948121    
   5.960046      4.1137226E-03  -4.407773    
  -1.861706       2.975726      -7.274911    
  -1.365089      -4.590440       4.609061    
  -5.325449      0.3676264      0.4656444    
  -2.846376       8.559295      0.7073427    
   4.109097      3.1640112E-02  -6.604815    
   3.938873       6.840955      -4.509335    
   1.440135      -8.170901       1.586640    
  -7.677324      0.6510529       2.751895    
  -2.579689       4.139875       8.648721    
   3.920726       2.017436      0.8132792    
  -3.364439       7.397402       2.339552    
  -3.884531      -5.826494      -3.595438    
  0.3932728       3.628328      -8.287752    
  -4.602561      -8.628405      -1.749108    
   3.083806       2.032212      -5.609724    
  -7.988581      -3.240441       2.678427    
  -7.260939       3.298831       4.799322    
   3.595738      1.5750278E-02   8.207958    
   7.452768      -4.694055      0.8630992    
  -9.342956     -0.5459905     -0.5061728    
  -6.835602     -0.1600127      -5.338534    
  -3.325800      -5.837574      -6.101060    
   2.034169       6.046494      -4.725861    
   3.964599      -7.810749       2.446706    
   3.172218      -6.776497       6.171628    
  -1.414467       4.530537      -6.702106    
  0.2722800       6.605381       5.270777    
   5.715801       3.265851       2.360910    
  -3.414417      -1.583837      -5.152017    
 -0.8045849      -3.358948       1.554061    
  -1.262315     -0.7274005       4.666553    
  -1.084257       3.920175      -6.372942    
  -2.759508      -4.056079      -8.680134    
  -1.156210       3.580572      -1.998546    
 -0.2186976       1.783389      -8.662398    
  0.3052319      -2.558527       1.314184    
   2.779339       1.434202      -2.620787    
  -5.323177     -9.1338322E-02  -4.569792    
 -0.1080340      -1.494521      -7.802148    
  -3.926598      -8.852276      -2.407608    
   2.619724      -5.457354       4.187074    
 -0.4093046       8.597719       2.216152    
   6.147010      -5.730917       2.191436    
   2.964249      -2.724388       7.841538    
 -0.3375092      -4.109676       5.491058    
  -9.031601      0.3810494       1.254964    
   3.269656       3.423344     -0.7326520    
  -6.649374      -4.202365       1.594347    
  -5.011290      -5.081027       1.140160    
  -1.485669     -0.1086666      -9.087911    
   8.655105       2.733474      -1.850430    
   8.930528       2.496049      0.1706632    
  -4.629175      -4.449139      -4.542954    
  -2.287537      0.3799413      -1.229165    
  0.6002342       9.726216      0.6975163    
   8.151608      0.8546473      -2.129004    
  -5.999847       3.267905      -1.286355    
  -2.547430      -2.426990      -4.453604    
  -6.195157       2.559271       1.415224    
   1.507466       2.900325       1.449243    
  -3.740230     -0.7206286      -2.962631    
   3.223937       1.658665      -5.194218    
   4.296733      -3.416580       3.126207    
   4.490936      -5.854724       5.966959    
  0.3072231      -8.910448      -1.540431    
   3.405807      -9.077697      -1.745403    
   3.574937      -5.249775       4.911329    
  -5.398800      -7.239956      -3.466087    
  -3.150831       8.097756       3.713992    
  -2.973708      -5.190866      -3.435047    
  -3.650765       4.085688     -0.8016713    
  -1.455240       1.590810      -1.203362    
  -2.620196       7.551666      -1.282697    
  -8.248158      -4.151697       3.386524    
  -6.499998       5.465800      -2.886352    
   5.952328       3.661326      -5.444476    
   8.740726      -3.218417       2.992275    
  -4.404678       6.781349      -1.355536    
  -7.517278      0.3003121       3.427248    
  -6.405260       1.384277      -6.291142    
  -3.342045       2.376181      -6.056324    
  -1.030130      -8.579047       2.228479    
   2.291677       3.822633      -2.610548    
   5.976846       4.340369      -4.101230    
   4.199690      -7.694710       2.239304    
   4.008440      -1.438586     -0.9619930    
  -1.384710       3.713135      -2.881614    
  -5.010433      0.9377201       3.511000    
   4.960894      -4.304153       3.344171    
   2.612000       7.927155      0.5655853    
   6.566653      -2.509300       6.728395    
  -4.559896      -7.094990      -5.124582    
  -5.100158       1.596686      -4.977122    
   2.471965      -3.716887       5.939517    
   2.474012      -4.013039      -7.651429    
  -2.905632       2.829271      -3.547685    
   8.023691       3.684159       3.148339    
  -4.993150      -3.658267      -5.455281    
  -1.974154      -5.774509       7.229950    
  0.8462930      -1.303441       6.688673    
   6.004242     -0.5713919       2.146886    
   1.681282      -1.596120      0.3775367    
  -1.081643      -8.360095       4.718135    
  -5.341948      -6.987665      -3.800542    
  -2.791705      -2.101140       1.170549    
   7.541469      -1.218630       1.286551    
  -4.239823      -8.420034       2.333175    
   1.637943       2.982254      -4.083437    
   1.758927      -7.299755      -3.568239    
  -3.614748      -3.190136       5.252320    
  -4.567513       6.873561       5.616730    
  -1.939406      -6.961412      -2.435696    
  -4.151648      -3.800387       3.195071    
   3.479184       2.291685       7.541589    
  -5.613437       2.865623      -6.140652    
   3.445198       3.845174       8.266616    
   7.326601      -3.515746       3.213486    
  -3.835933      -7.942488      -4.107751    
   4.109210      -7.060116      -1.674397    
 -0.8450176       3.582289      -3.178837    
 -0.4854777      -6.545283      -6.417543    
   1.320132       3.584580       3.839988    
  -2.213781      -3.748574       3.849707    
   1.295327       6.949483       6.175500    
  -3.477140      -1.696575      -6.528033    
   4.204682      -2.256714     -0.8193046    
  -8.807028       3.851118      -1.130993    
  -2.483076      -9.121865      -3.111272    
  -5.778630      -3.862357      -3.773903    
  -6.896036       6.434350       3.074652    
  -4.010370       6.979011      -4.239583    
 -5.2342992E-02   9.176874      -3.043843    
  -7.641984     -5.9458264E-03   3.833694    
   6.938932       5.887591       3.826996    
  -3.256327      0.1432490       5.826963    
   2.025190       1.665763      0.3977231    
  -5.771362      -1.343416      -2.704050    
  -6.088301      -2.357813       3.397085    
  -4.374970      -6.225044      -3.092035    
   5.104068       3.466122      0.1699947    
   1.667091       2.636837       5.728738    
   2.889710      -1.136675       2.626118    
  -4.720655      0.8226302      -1.065034    
 -0.6721152      0.8152791       2.881652    
  -1.300713      -2.741981      -6.005968    
  -5.077271      -2.553921       3.731575    
   5.472558       2.007326      -6.176177    
  -7.118308      0.9768077       3.237482    
  -4.095212       1.141518       2.211222    
   7.823731      -3.805048     -0.3753000    
   1.733257       7.039971      0.7448689    
   2.886784      -2.148352      -1.549537    
